[2026-06-08T16:01:57.171014] Backup dispatch failed for date 2026-05-31: no such table: backup_queue
[2026-06-08T16:01:57.217187] Backup dispatch failed for date 2026-05-30: no such table: backup_queue
2026-06-08 16:02:00 | INFO     | PumpAI | TRANSACTION RECORD | File: test_pipeline_run.png | ExecTime: 1.456s | Tokens: 680 | MathAudit: PASS
2026-06-08 16:02:00 | WARNING  | PumpAI | TRANSACTION RECORD | File: failing_sheet.png | ExecTime: 0.890s | Tokens: 0 | MathAudit: FAIL | ExceptionTrace: ConnectError: Cloud connection timed out.
2026-06-08 16:02:00 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /var/folders/yh/9dmcd1s1575cljl003t9t4dr0000gn/T/tmpzdbxvx38/test_ledger.db...
2026-06-08 16:07:27 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:27 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:27 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:27 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:27 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:27 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:27 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:27 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:27 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:28 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:29 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:29 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:07:29 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:29 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:29 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:29 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:29 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:29 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 516 objects.
2026-06-08 16:07:29 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 0 objects.
2026-06-08 16:07:29 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915049_e8c117.png (vision: gemini, logic: claude)...
2026-06-08 16:07:29 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915049_e8c117.png'
2026-06-08 16:07:29 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:29 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:29 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:29 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:29 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915049_4c3dcf.png (vision: gemini, logic: claude)...
2026-06-08 16:07:29 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915049_4c3dcf.png'
2026-06-08 16:07:29 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:29 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:29 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:29 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:29 | INFO     | PumpAI | Saving ledger day for date: 2026-06-01
2026-06-08 16:07:29 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-01.
2026-06-08 16:07:29 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-01.
2026-06-08 16:07:29 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-01...
2026-06-08 16:07:29 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-01: 240000.0 INR.
2026-06-08 16:07:29 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:29 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:29 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-01...
2026-06-08 16:07:29 | INFO     | PumpAI | Saving ledger day for date: 2026-06-02
2026-06-08 16:07:29 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:29 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:29 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-01
2026-06-08 16:07:29 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-02.
2026-06-08 16:07:29 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-02.
2026-06-08 16:07:29 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-02...
2026-06-08 16:07:29 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-02: 192000.0 INR.
2026-06-08 16:07:29 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:29 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:29 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:30 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-02...
2026-06-08 16:07:30 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:30 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:30 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:30 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-02
2026-06-08 16:07:30 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:34 | INFO     | PumpAI | Initialized isolated workspace tree for profile 'pump_station_1' under /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:07:34 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/ledger.db...
2026-06-08 16:07:34 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:34 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:34 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:34 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:34 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:34 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:34 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:34 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:34 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:35 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:35 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:07:35 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:07:35 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:35 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:35 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:35 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:35 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:35 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:35 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:35 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:36 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 524 objects.
2026-06-08 16:07:36 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 0 objects.
2026-06-08 16:07:36 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915055_6f12c2.png (vision: gemini, logic: claude)...
2026-06-08 16:07:36 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915055_6f12c2.png'
2026-06-08 16:07:36 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:36 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:36 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:36 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:36 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915056_03f06d.png (vision: gemini, logic: claude)...
2026-06-08 16:07:36 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915056_03f06d.png'
2026-06-08 16:07:36 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:36 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:36 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:36 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:36 | INFO     | PumpAI | Saving ledger day for date: 2026-06-01
2026-06-08 16:07:36 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:36 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-01.
2026-06-08 16:07:36 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-01.
2026-06-08 16:07:36 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-01...
2026-06-08 16:07:36 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-01: 240000.0 INR.
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:36 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:36 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-01...
2026-06-08 16:07:36 | INFO     | PumpAI | Saving ledger day for date: 2026-06-02
2026-06-08 16:07:36 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:36 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:36 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-01
2026-06-08 16:07:36 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:36 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-02.
2026-06-08 16:07:36 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-02.
2026-06-08 16:07:36 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-02...
2026-06-08 16:07:36 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-02: 192000.0 INR.
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:36 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:36 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-02...
2026-06-08 16:07:36 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:36 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:36 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-02
2026-06-08 16:07:36 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:40 | INFO     | PumpAI | Initialized isolated workspace tree for profile 'pump_station_1' under /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:07:40 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/ledger.db...
2026-06-08 16:07:40 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:40 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:40 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:40 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:40 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:07:40 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:40 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:40 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:07:41 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:42 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:07:42 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:07:42 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:42 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:42 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:42 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:07:42 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:07:42 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 524 objects.
2026-06-08 16:07:42 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 0 objects.
2026-06-08 16:07:42 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915062_78342f.png (vision: gemini, logic: claude)...
2026-06-08 16:07:42 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915062_78342f.png'
2026-06-08 16:07:42 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:42 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:42 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:42 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:42 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915062_d655bd.png (vision: gemini, logic: claude)...
2026-06-08 16:07:42 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915062_d655bd.png'
2026-06-08 16:07:42 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:07:42 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:07:42 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:07:42 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:07:42 | INFO     | PumpAI | Saving ledger day for date: 2026-06-01
2026-06-08 16:07:42 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-01.
2026-06-08 16:07:42 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-01.
2026-06-08 16:07:42 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-01...
2026-06-08 16:07:42 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-01: 240000.0 INR.
2026-06-08 16:07:42 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:42 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:42 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:43 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-01...
2026-06-08 16:07:43 | INFO     | PumpAI | Saving ledger day for date: 2026-06-02
2026-06-08 16:07:43 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:43 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:43 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-01
2026-06-08 16:07:43 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:07:43 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-02.
2026-06-08 16:07:43 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-02.
2026-06-08 16:07:43 | INFO     | PumpAI | Executing Inventory Validation Guard for date: 2026-06-02...
2026-06-08 16:07:43 | INFO     | PumpAI | Validation Guard successfully combined totals for 2026-06-02: 192000.0 INR.
2026-06-08 16:07:43 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:43 | INFO     | PumpAI | Master spreadsheet and pump exports generated successfully.
2026-06-08 16:07:43 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:43 | INFO     | PumpAI | Dispatching daily ledger backup for date: 2026-06-02...
2026-06-08 16:07:43 | INFO     | PumpAI | Email parameters not configured in .env. Skipping email dispatch.
2026-06-08 16:07:43 | INFO     | PumpAI | Telegram configuration parameters not found or incomplete. Skipping Telegram dispatch.
2026-06-08 16:07:43 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-02...
2026-06-08 16:07:43 | INFO     | PumpAI | Backup dispatcher task resolved successfully for date: 2026-06-02
2026-06-08 16:07:43 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-01...
2026-06-08 16:07:57 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/ledger.db...
2026-06-08 16:07:57 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:07:57 | INFO     | PumpAI | Running daily operational and cash reconciliation calculations for date: 2026-06-10...
2026-06-08 16:08:09 | INFO     | PumpAI | Initialized isolated workspace tree for profile 'pump_station_1' under /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:08:09 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/ledger.db...
2026-06-08 16:08:09 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:08:09 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:08:09 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:08:09 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:08:09 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/workspaces/pump_station_1/database/pump_accounts.db...
2026-06-08 16:08:09 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:08:09 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:08:09 | DEBUG    | PumpAI | cost_tracker: api_usage table ready.
2026-06-08 16:08:09 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:08:10 | DEBUG    | PumpAI | state_tracker: batch_status table ready.
2026-06-08 16:08:11 | INFO     | PumpAI | Initializing SQLite database...
2026-06-08 16:08:11 | INFO     | PumpAI | Database initialized successfully.
2026-06-08 16:08:11 | INFO     | PumpAI | Initializing stock_recon table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:08:11 | INFO     | PumpAI | Table 'stock_recon' initialized successfully.
2026-06-08 16:08:11 | INFO     | PumpAI | Initializing credit_limits table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:08:11 | INFO     | PumpAI | Table 'credit_limits' initialized successfully.
2026-06-08 16:08:11 | INFO     | PumpAI | Initializing dsm_shifts table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:08:11 | INFO     | PumpAI | Table 'dsm_shifts' initialized successfully.
2026-06-08 16:08:11 | INFO     | PumpAI | Initializing inventory_sales table in SQLite database at /Users/shreyansh/Claude pump ai files/backend/test_pump_accounts.db...
2026-06-08 16:08:11 | INFO     | PumpAI | Table 'inventory_sales' initialized successfully.
2026-06-08 16:08:11 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 524 objects.
2026-06-08 16:08:11 | DEBUG    | PumpAI | cleanup[@optimize_register_image]: gc.collect() freed 0 objects.
2026-06-08 16:08:11 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915091_bd66ee.png (vision: gemini, logic: claude)...
2026-06-08 16:08:11 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915091_bd66ee.png'
2026-06-08 16:08:11 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:08:11 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:08:11 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:08:11 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:08:11 | INFO     | PumpAI | Analyzing register sheet at path: /Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915091_5f080a.png (vision: gemini, logic: claude)...
2026-06-08 16:08:11 | INFO     | PumpAI | Vision Layer: Choice is 'gemini', path: '/Users/shreyansh/Claude pump ai files/backend/processed_images/opt_1780915091_5f080a.png'
2026-06-08 16:08:11 | INFO     | PumpAI | Logic Layer: Choice is 'claude'
2026-06-08 16:08:11 | INFO     | PumpAI | Executing translation override module interceptor...
2026-06-08 16:08:11 | INFO     | PumpAI | Applying override replacement: 'गोपालराम Transport' -> 'Gopalram Ji Dhaba'
2026-06-08 16:08:11 | INFO     | PumpAI | Register sheet analysis completed successfully!
2026-06-08 16:08:11 | INFO     | PumpAI | Saving ledger day for date: 2026-06-01
2026-06-08 16:08:11 | INFO     | PumpAI | Local SQLite transaction committed successfully.
2026-06-08 16:08:11 | INFO     | PumpAI | Deleted dsm shifts for date 2026-06-01.
2026-06-08 16:08:11 | INFO     | PumpAI | Deleted inventory sales for date 2026-06-01.
